title,media,date,desc,link,Local,newtrititle,newtridesc
"['vega', 'slain', 'boy', 'california', 'mother', 'sought']",The Seattle Times,2021-06-01 00:00:00,"['time', 'append', 'comment', 'thread', 'story', 'wire', 'service', 'associated', 'press', 'new', 'york', 'time', 'washington', 'post']",https://www.seattletimes.com/nation-world/nation/vegas-police-slain-boy-was-from-california-mother-sought/,0,"[('vega', 'slain', 'boy'), ('slain', 'boy', 'california'), ('boy', 'california', 'mother'), ('california', 'mother', 'sought')]","[('time', 'append', 'comment'), ('append', 'comment', 'thread'), ('comment', 'thread', 'story'), ('thread', 'story', 'wire'), ('story', 'wire', 'service'), ('wire', 'service', 'associated'), ('service', 'associated', 'press'), ('associated', 'press', 'new'), ('press', 'new', 'york'), ('new', 'york', 'time'), ('york', 'time', 'washington'), ('time', 'washington', 'post')]"
"['minneapolis', 'dropping', 'duplicate', 'effort', 'replace']",The Seattle Times,2021-06-01 00:00:00,"['council', 'proposal', 'ballot', 'measure', 'aim', 'amend', 'minneapolis', 'charter', 'replace', 'new', 'public', 'safety']",https://www.seattletimes.com/nation-world/nation/minneapolis-dropping-duplicate-effort-to-replace-police/,0,"[('minneapolis', 'dropping', 'duplicate'), ('dropping', 'duplicate', 'effort'), ('duplicate', 'effort', 'replace')]","[('council', 'proposal', 'ballot'), ('proposal', 'ballot', 'measure'), ('ballot', 'measure', 'aim'), ('measure', 'aim', 'amend'), ('aim', 'amend', 'minneapolis'), ('amend', 'minneapolis', 'charter'), ('minneapolis', 'charter', 'replace'), ('charter', 'replace', 'new'), ('replace', 'new', 'public'), ('new', 'public', 'safety')]"
"['arrest', 'man', 'allegedly', 'assaulted', 'woman', 'drove', 'child']",The Seattle Times,2021-06-01 00:00:00,"['responded', 'area', 'near', '33rd', 'avenue', 'south', 'south', 'byron', 'street', 'around', '7', '30', 'p', 'according', 'statement']",https://www.seattletimes.com/seattle-news/crime/seattle-police-arrest-man-who-allegedly-assaulted-woman-drove-off-with-her-child/,0,"[('arrest', 'man', 'allegedly'), ('man', 'allegedly', 'assaulted'), ('allegedly', 'assaulted', 'woman'), ('assaulted', 'woman', 'drove'), ('woman', 'drove', 'child')]","[('responded', 'area', 'near'), ('area', 'near', '33rd'), ('near', '33rd', 'avenue'), ('33rd', 'avenue', 'south'), ('avenue', 'south', 'south'), ('south', 'south', 'byron'), ('south', 'byron', 'street'), ('byron', 'street', 'around'), ('street', 'around', '7'), ('around', '7', '30'), ('7', '30', 'p'), ('30', 'p', 'according'), ('p', 'according', 'statement')]"
"['man', 'set', 'car', 'fire', 'stole', 'rifle', 'may', '2020', 'protest', 'sentenced']",KIRO-TV,2021-06-01 00:00:00,"['man', 'sentenced', 'u', 'district', 'court', 'thursday', 'five', 'year', 'prison', 'setting', 'car', 'fire']",https://www.kiro7.com/news/local/man-who-set-spd-car-fire-stole-police-rifle-during-may-2020-protest-sentenced/MLSS6PRC3BBUXA7BWL4AT6NEGQ/,0,"[('man', 'set', 'car'), ('set', 'car', 'fire'), ('car', 'fire', 'stole'), ('fire', 'stole', 'rifle'), ('stole', 'rifle', 'may'), ('rifle', 'may', '2020'), ('may', '2020', 'protest'), ('2020', 'protest', 'sentenced')]","[('man', 'sentenced', 'u'), ('sentenced', 'u', 'district'), ('u', 'district', 'court'), ('district', 'court', 'thursday'), ('court', 'thursday', 'five'), ('thursday', 'five', 'year'), ('five', 'year', 'prison'), ('year', 'prison', 'setting'), ('prison', 'setting', 'car'), ('setting', 'car', 'fire')]"
"['sharpton', 'condemns', 'honolulu', 'black', 'man']",The Seattle Times,2021-06-01 00:00:00,"['honolulu', 'ap', 'civil', 'right', 'activist', 'rev', 'al', 'sharpton', 'condemning', 'honolulu', 'fatal', 'black', 'man', 'various']",https://www.seattletimes.com/nation-world/nation/sharpton-condemns-honolulu-police-shooting-of-black-man/,0,"[('sharpton', 'condemns', 'honolulu'), ('condemns', 'honolulu', 'black'), ('honolulu', 'black', 'man')]","[('honolulu', 'ap', 'civil'), ('ap', 'civil', 'right'), ('civil', 'right', 'activist'), ('right', 'activist', 'rev'), ('activist', 'rev', 'al'), ('rev', 'al', 'sharpton'), ('al', 'sharpton', 'condemning'), ('sharpton', 'condemning', 'honolulu'), ('condemning', 'honolulu', 'fatal'), ('honolulu', 'fatal', 'black'), ('fatal', 'black', 'man'), ('black', 'man', 'various')]"
"['tacoma', 'man', 'pleads', 'guilty', 'setting', 'fire', 'east', 'precinct', '2020', 'protest']",KIRO-TV,2021-06-01 00:00:00,"['tacoma', 'man', 'pleaded', 'guilty', 'arson', 'setting', 'fire', 'building', 'last', 'year', 'u', 'attorney', 'office', 'wednesday']",https://www.kiro7.com/news/local/tacoma-man-pleads-guilty-setting-fire-seattle-police-building-during-2020-protests/NHPM262WL5DE3O7FKN6UMFHA5Q/,0,"[('tacoma', 'man', 'pleads'), ('man', 'pleads', 'guilty'), ('pleads', 'guilty', 'setting'), ('guilty', 'setting', 'fire'), ('setting', 'fire', 'east'), ('fire', 'east', 'precinct'), ('east', 'precinct', '2020'), ('precinct', '2020', 'protest')]","[('tacoma', 'man', 'pleaded'), ('man', 'pleaded', 'guilty'), ('pleaded', 'guilty', 'arson'), ('guilty', 'arson', 'setting'), ('arson', 'setting', 'fire'), ('setting', 'fire', 'building'), ('fire', 'building', 'last'), ('building', 'last', 'year'), ('last', 'year', 'u'), ('year', 'u', 'attorney'), ('u', 'attorney', 'office'), ('attorney', 'office', 'wednesday')]"
"['next', 'post', 'consent']",PubliCola,2021-06-01 00:00:00,"['paul', 'kiefer', 'tuesday', 'city', 'council', 'rejected', 'proposal', 'cut', '2', '83', 'million', 'budget', 'bringing', 'end']",https://publicola.com/2021/06/03/can-the-the-seattle-police-department-consent-decree-be-fixed/,0,"[('next', 'post', 'consent')]","[('paul', 'kiefer', 'tuesday'), ('kiefer', 'tuesday', 'city'), ('tuesday', 'city', 'council'), ('city', 'council', 'rejected'), ('council', 'rejected', 'proposal'), ('rejected', 'proposal', 'cut'), ('proposal', 'cut', '2'), ('cut', '2', '83'), ('2', '83', 'million'), ('83', 'million', 'budget'), ('million', 'budget', 'bringing'), ('budget', 'bringing', 'end')]"
"['16', 'hurt', 'explosion', 'seizure', 'illegal', 'firework', 'la']",KIRO-TV,2021-06-01 00:00:00,"['building', 'car', 'damaged', 'several', 'member', 'los', 'angeles', 'injured', 'bomb', 'squad', 'process', 'seizing']",https://www.kiro7.com/news/trending/16-hurt-explosion-after-seizure-illegal-fireworks-la/464NIZQNBNEPVGYUILHIQX6OK4/,0,"[('16', 'hurt', 'explosion'), ('hurt', 'explosion', 'seizure'), ('explosion', 'seizure', 'illegal'), ('seizure', 'illegal', 'firework'), ('illegal', 'firework', 'la')]","[('building', 'car', 'damaged'), ('car', 'damaged', 'several'), ('damaged', 'several', 'member'), ('several', 'member', 'los'), ('member', 'los', 'angeles'), ('los', 'angeles', 'injured'), ('angeles', 'injured', 'bomb'), ('injured', 'bomb', 'squad'), ('bomb', 'squad', 'process'), ('squad', 'process', 'seizing')]"
"['rantz', 'exodus', 'worsens', '270', 'since', '20', '100', 'unavailable']",MyNorthwest.com,2021-06-01 00:00:00,"['almost', '275', 'left', 'since', '2020', 'staffing', 'crisis', 'never', 'worse', 'lowest', 'number']",https://mynorthwest.com/2942008/rantz-seattle-police-exodus-worsens-270-out-since-20-with-100-more-unavailable/,0,"[('rantz', 'exodus', 'worsens'), ('exodus', 'worsens', '270'), ('worsens', '270', 'since'), ('270', 'since', '20'), ('since', '20', '100'), ('20', '100', 'unavailable')]","[('almost', '275', 'left'), ('275', 'left', 'since'), ('left', 'since', '2020'), ('since', '2020', 'staffing'), ('2020', 'staffing', 'crisis'), ('staffing', 'crisis', 'never'), ('crisis', 'never', 'worse'), ('never', 'worse', 'lowest'), ('worse', 'lowest', 'number')]"
"['city', 'council', 'making', 'new', 'push', 'limit', 'use']",CHS Capitol Hill Seattle,2021-06-01 00:00:00,"['city', 'council', 'effort', 'rein', 'use', 'crowd', 'control', 'weapon', 'restarted', 'week', 'new', 'proposal', 'hoped']",https://www.capitolhillseattle.com/2021/06/seattle-city-council-making-new-push-to-limit-spds-use-of-crowd-control-weapons/,0,"[('city', 'council', 'making'), ('council', 'making', 'new'), ('making', 'new', 'push'), ('new', 'push', 'limit'), ('push', 'limit', 'use')]","[('city', 'council', 'effort'), ('council', 'effort', 'rein'), ('effort', 'rein', 'use'), ('rein', 'use', 'crowd'), ('use', 'crowd', 'control'), ('crowd', 'control', 'weapon'), ('control', 'weapon', 'restarted'), ('weapon', 'restarted', 'week'), ('restarted', 'week', 'new'), ('week', 'new', 'proposal'), ('new', 'proposal', 'hoped')]"
"['find', '174', 'pound', 'marijuana', 'brought', 'atlanta', 'flight']",KOMO News,2021-06-01 00:00:00,"['atlanta', 'airport', 'drug', 'interdiction', 'k9', 'alerted', 'five', 'suitcase', 'unloaded', 'may', '26', 'flight']",https://komonews.com/news/local/police-find-174-pounds-of-marijuana-in-suitcases-brought-from-flight-from-seattle,0,"[('find', '174', 'pound'), ('174', 'pound', 'marijuana'), ('pound', 'marijuana', 'brought'), ('marijuana', 'brought', 'atlanta'), ('brought', 'atlanta', 'flight')]","[('atlanta', 'airport', 'drug'), ('airport', 'drug', 'interdiction'), ('drug', 'interdiction', 'k9'), ('interdiction', 'k9', 'alerted'), ('k9', 'alerted', 'five'), ('alerted', 'five', 'suitcase'), ('five', 'suitcase', 'unloaded'), ('suitcase', 'unloaded', 'may'), ('unloaded', 'may', '26'), ('may', '26', 'flight')]"
"['council', 'review', 'new', 'version', 'le', 'lethal', 'weapon', 'ban']",South Seattle Emerald,2021-06-01 00:00:00,"['city', 'councilmember', 'lisa', 'herbold', 'introduced', 'latest', 'version', 'legislation', 'intended', 'restrict', 'use']",https://southseattleemerald.com/2021/06/23/council-reviews-new-version-of-less-lethal-weapons-ban/,0,"[('council', 'review', 'new'), ('review', 'new', 'version'), ('new', 'version', 'le'), ('version', 'le', 'lethal'), ('le', 'lethal', 'weapon'), ('lethal', 'weapon', 'ban')]","[('city', 'councilmember', 'lisa'), ('councilmember', 'lisa', 'herbold'), ('lisa', 'herbold', 'introduced'), ('herbold', 'introduced', 'latest'), ('introduced', 'latest', 'version'), ('latest', 'version', 'legislation'), ('version', 'legislation', 'intended'), ('legislation', 'intended', 'restrict'), ('intended', 'restrict', 'use')]"
"['suspect', 'dead', 'traffic', 'stop', 'georgia']",KIRO-TV,2021-06-01 00:00:00,"['gbi', 'investigating', 'involved', 'request', 'holly', 'spring', 'holly', 'spring', 'died']",https://www.kiro7.com/news/trending/georgia-police-shooting-officer-suspect-dead-after-traffic-stop/QX2XD5GR3ZGFZAA3725Y77GZEU/,0,"[('suspect', 'dead', 'traffic'), ('dead', 'traffic', 'stop'), ('traffic', 'stop', 'georgia')]","[('gbi', 'investigating', 'involved'), ('investigating', 'involved', 'request'), ('involved', 'request', 'holly'), ('request', 'holly', 'spring'), ('holly', 'spring', 'holly'), ('spring', 'holly', 'spring'), ('holly', 'spring', 'died')]"
"['moving', '911', 'start']",PubliCola,2021-06-01 00:00:00,"['city', 'council', 'proposed', 'moving', 'dispatch', 'center', 'part', 'plan', 'shift', 'function', 'fund', 'away', 'last', 'year', 'develop', 'crisis']",https://publicola.com/2021/06/08/moving-911-from-the-police-department-is-just-a-start/,0,"[('moving', '911', 'start')]","[('city', 'council', 'proposed'), ('council', 'proposed', 'moving'), ('proposed', 'moving', 'dispatch'), ('moving', 'dispatch', 'center'), ('dispatch', 'center', 'part'), ('center', 'part', 'plan'), ('part', 'plan', 'shift'), ('plan', 'shift', 'function'), ('shift', 'function', 'fund'), ('function', 'fund', 'away'), ('fund', 'away', 'last'), ('away', 'last', 'year'), ('last', 'year', 'develop'), ('year', 'develop', 'crisis')]"
"['arrest', '1', '2', 'austin', 'mass', 'wounded', '14']",The Seattle Times,2021-06-01 00:00:00,"['austin', 'texas', 'ap', 'arrested', 'one', 'suspect', 'searching', 'another', 'austin', 'news', 'release', 'u']",https://www.seattletimes.com/nation-world/nation/at-least-9-injured-in-shooting-in-downtown-austin-texas/,0,"[('arrest', '1', '2'), ('1', '2', 'austin'), ('2', 'austin', 'mass'), ('austin', 'mass', 'wounded'), ('mass', 'wounded', '14')]","[('austin', 'texas', 'ap'), ('texas', 'ap', 'arrested'), ('ap', 'arrested', 'one'), ('arrested', 'one', 'suspect'), ('one', 'suspect', 'searching'), ('suspect', 'searching', 'another'), ('searching', 'another', 'austin'), ('another', 'austin', 'news'), ('austin', 'news', 'release'), ('news', 'release', 'u')]"
"['body', 'recovered', 'elliott', 'bay', 'near', 'waterfront']",The Seattle Times,2021-06-01 00:00:00,"['body', 'recovered', 'elliott', 'bay', 'near', 'pier', '55', '56', 'monday', 'afternoon', 'according', 'water', 'rescue', 'response', 'team']",https://www.seattletimes.com/seattle-news/body-recovered-off-seattle-waterfront/,0,"[('body', 'recovered', 'elliott'), ('recovered', 'elliott', 'bay'), ('elliott', 'bay', 'near'), ('bay', 'near', 'waterfront')]","[('body', 'recovered', 'elliott'), ('recovered', 'elliott', 'bay'), ('elliott', 'bay', 'near'), ('bay', 'near', 'pier'), ('near', 'pier', '55'), ('pier', '55', '56'), ('55', '56', 'monday'), ('56', 'monday', 'afternoon'), ('monday', 'afternoon', 'according'), ('afternoon', 'according', 'water'), ('according', 'water', 'rescue'), ('water', 'rescue', 'response'), ('rescue', 'response', 'team')]"
"['anchorage', 'release', 'draft', 'proposal', 'body', 'camera', 'use']",The Seattle Times,2021-06-01 00:00:00,"['anchorage', 'alaska', 'ap', 'anchorage', 'proposing', 'uniformed', 'wear', 'body', 'camera', 'time', 'duty', 'record']",https://www.seattletimes.com/seattle-news/northwest/anchorage-police-release-draft-proposal-for-body-camera-use/,0,"[('anchorage', 'release', 'draft'), ('release', 'draft', 'proposal'), ('draft', 'proposal', 'body'), ('proposal', 'body', 'camera'), ('body', 'camera', 'use')]","[('anchorage', 'alaska', 'ap'), ('alaska', 'ap', 'anchorage'), ('ap', 'anchorage', 'proposing'), ('anchorage', 'proposing', 'uniformed'), ('proposing', 'uniformed', 'wear'), ('uniformed', 'wear', 'body'), ('wear', 'body', 'camera'), ('body', 'camera', 'time'), ('camera', 'time', 'duty'), ('time', 'duty', 'record')]"
"['largest', 'new', 'class', '20', 'year', '186', 'left', '2020']",KIRO-TV,2021-06-01 00:00:00,"['announced', '186', 'hire', 'replace', 'left', 'last', 'year', 'hired', '20', 'new']",https://www.kiro7.com/news/local/spd-has-largest-new-officer-class-20-years-186-officers-left-2020/2ZTUMVKEZBGXJBMGNMJ5N362CE/,0,"[('largest', 'new', 'class'), ('new', 'class', '20'), ('class', '20', 'year'), ('20', 'year', '186'), ('year', '186', 'left'), ('186', 'left', '2020')]","[('announced', '186', 'hire'), ('186', 'hire', 'replace'), ('hire', 'replace', 'left'), ('replace', 'left', 'last'), ('left', 'last', 'year'), ('last', 'year', 'hired'), ('year', 'hired', '20'), ('hired', '20', 'new')]"
"['woman', 'body', 'found', 'montlake', 'area', 'death', 'ruled', 'homicide']",The Seattle Times,2021-06-01 00:00:00,"['anyone', 'information', 'woman', 'death', 'asked', 'violent', 'crime', 'tip', 'line', '206', '233', '5000']",https://www.seattletimes.com/seattle-news/crime/womans-body-found-in-montlake-area-seattle-police-say-death-ruled-homicide/,0,"[('woman', 'body', 'found'), ('body', 'found', 'montlake'), ('found', 'montlake', 'area'), ('montlake', 'area', 'death'), ('area', 'death', 'ruled'), ('death', 'ruled', 'homicide')]","[('anyone', 'information', 'woman'), ('information', 'woman', 'death'), ('woman', 'death', 'asked'), ('death', 'asked', 'violent'), ('asked', 'violent', 'crime'), ('violent', 'crime', 'tip'), ('crime', 'tip', 'line'), ('tip', 'line', '206'), ('line', '206', '233'), ('206', '233', '5000')]"
"['mayoral', 'candidate', 'discus', 'gun', 'violence', 'community', 'forum']",South Seattle Emerald,2021-06-01 00:00:00,"['june', '28', 'one', 'hottest', 'day', 'record', 'suspect', 'opened', 'resulted', 'nearly', '400', 'call']",https://southseattleemerald.com/2021/06/30/mayoral-candidates-discuss-gun-violence-in-community-forum/,0,"[('mayoral', 'candidate', 'discus'), ('candidate', 'discus', 'gun'), ('discus', 'gun', 'violence'), ('gun', 'violence', 'community'), ('violence', 'community', 'forum')]","[('june', '28', 'one'), ('28', 'one', 'hottest'), ('one', 'hottest', 'day'), ('hottest', 'day', 'record'), ('day', 'record', 'suspect'), ('record', 'suspect', 'opened'), ('suspect', 'opened', 'resulted'), ('opened', 'resulted', 'nearly'), ('resulted', 'nearly', '400'), ('nearly', '400', 'call')]"
"['woman', 'dy', 'driver', 'hit', 'crowd', 'minneapolis']",The Seattle Times,2021-06-01 00:00:00,"['suspect', 'arrested', 'taken', 'custody', 'minneapolis', 'confirmed', 'twitter', 'statement', 'provide', 'information']",https://www.seattletimes.com/nation-world/woman-dies-after-driver-hits-crowd-in-minneapolis/,0,"[('woman', 'dy', 'driver'), ('dy', 'driver', 'hit'), ('driver', 'hit', 'crowd'), ('hit', 'crowd', 'minneapolis')]","[('suspect', 'arrested', 'taken'), ('arrested', 'taken', 'custody'), ('taken', 'custody', 'minneapolis'), ('custody', 'minneapolis', 'confirmed'), ('minneapolis', 'confirmed', 'twitter'), ('confirmed', 'twitter', 'statement'), ('twitter', 'statement', 'provide'), ('statement', 'provide', 'information')]"
"['2', 'people', 'fire', 'homeless', 'encampment']",Q13 FOX,2021-06-01 00:00:00,"['arson', 'bomb', 'squad', 'investigator', 'called', 'scene', 'standard', 'procedure', 'fire', 'fatality']",https://www.q13fox.com/news/2-people-killed-in-fire-at-seattle-homeless-encampment,0,"[('2', 'people', 'fire'), ('people', 'fire', 'homeless'), ('fire', 'homeless', 'encampment')]","[('arson', 'bomb', 'squad'), ('bomb', 'squad', 'investigator'), ('squad', 'investigator', 'called'), ('investigator', 'called', 'scene'), ('called', 'scene', 'standard'), ('scene', 'standard', 'procedure'), ('standard', 'procedure', 'fire'), ('procedure', 'fire', 'fatality')]"
"['accused', 'taking', 'drug', 'evidence', 'misconduct']",The Seattle Times,2021-06-01 00:00:00,"['helen', 'columbia', 'county', 'sheriff', 'office', 'personal', 'use', 'failing', 'package', 'disposal', 'july', '2019', 'november', '2020']",https://www.seattletimes.com/seattle-news/northwest/police-officer-accused-of-taking-drug-evidence-misconduct/,0,"[('accused', 'taking', 'drug'), ('taking', 'drug', 'evidence'), ('drug', 'evidence', 'misconduct')]","[('helen', 'columbia', 'county'), ('columbia', 'county', 'sheriff'), ('county', 'sheriff', 'office'), ('sheriff', 'office', 'personal'), ('office', 'personal', 'use'), ('personal', 'use', 'failing'), ('use', 'failing', 'package'), ('failing', 'package', 'disposal'), ('package', 'disposal', 'july'), ('disposal', 'july', '2019'), ('july', '2019', 'november'), ('2019', 'november', '2020')]"
"['auburn', 'murder', 'trial', 'loom', 'family', 'grieve']",The Seattle Times,2021-06-01 00:00:00,"['since', 'anniversary', 'george', 'floyd', 'murder', 'minneapolis', 'derek', 'chauvin', 'may', '25', 'cathedral', 'capitol', 'hill', 'neighborhood']",https://www.seattletimes.com/seattle-news/crime/as-an-auburn-police-officers-murder-trial-looms-families-grieve/,0,"[('auburn', 'murder', 'trial'), ('murder', 'trial', 'loom'), ('trial', 'loom', 'family'), ('loom', 'family', 'grieve')]","[('since', 'anniversary', 'george'), ('anniversary', 'george', 'floyd'), ('george', 'floyd', 'murder'), ('floyd', 'murder', 'minneapolis'), ('murder', 'minneapolis', 'derek'), ('minneapolis', 'derek', 'chauvin'), ('derek', 'chauvin', 'may'), ('chauvin', 'may', '25'), ('may', '25', 'cathedral'), ('25', 'cathedral', 'capitol'), ('cathedral', 'capitol', 'hill'), ('capitol', 'hill', 'neighborhood')]"
"['rantz', 'multiple', 'eeo', 'city', 'complaint', 'filed', 'dept', 'deranged', 'anti', 'email']",MyNorthwest.com,2021-06-01 00:00:00,"['fighting', 'back', 'called', 'white', 'whole', 'racist', 'corrupt', 'nollette', 'emailed']",https://mynorthwest.com/2958835/rantz-multiple-eeo-city-complaints-filed-against-seattle-dept-for-deranged-anti-police-dept-email/,0,"[('rantz', 'multiple', 'eeo'), ('multiple', 'eeo', 'city'), ('eeo', 'city', 'complaint'), ('city', 'complaint', 'filed'), ('complaint', 'filed', 'dept'), ('filed', 'dept', 'deranged'), ('dept', 'deranged', 'anti'), ('deranged', 'anti', 'email')]","[('fighting', 'back', 'called'), ('back', 'called', 'white'), ('called', 'white', 'whole'), ('white', 'whole', 'racist'), ('whole', 'racist', 'corrupt'), ('racist', 'corrupt', 'nollette'), ('corrupt', 'nollette', 'emailed')]"
"['phoenix', 'dy', 'crash', 'red', 'light', 'runner']",The Seattle Times,2021-06-01 00:00:00,"['read', 'nation', 'world', 'story', 'time', 'append', 'comment', 'thread', 'story', 'wire', 'service', 'associated', 'press', 'new', 'york']",https://www.seattletimes.com/nation-world/nation/phoenix-police-officer-dies-in-crash-with-red-light-runner/,0,"[('phoenix', 'dy', 'crash'), ('dy', 'crash', 'red'), ('crash', 'red', 'light'), ('red', 'light', 'runner')]","[('read', 'nation', 'world'), ('nation', 'world', 'story'), ('world', 'story', 'time'), ('story', 'time', 'append'), ('time', 'append', 'comment'), ('append', 'comment', 'thread'), ('comment', 'thread', 'story'), ('thread', 'story', 'wire'), ('story', 'wire', 'service'), ('wire', 'service', 'associated'), ('service', 'associated', 'press'), ('associated', 'press', 'new'), ('press', 'new', 'york')]"
"['city', 'ordered', 'pay', 'fee', 'carbon', 'monoxide', 'case']",KIRO-TV,2021-06-01 00:00:00,"['case', 'stem', 'carbon', 'monoxide', 'level', 'inside', 'basement', 'garage', 'west', 'precinct', 'according', 'lawsuit', 'drive']",https://www.kiro7.com/news/local/city-seattle-ordered-pay-fees-spd-carbon-monoxide-case/W4PLT6PGS5HPRAXJ3LIDXQ6MDQ/,0,"[('city', 'ordered', 'pay'), ('ordered', 'pay', 'fee'), ('pay', 'fee', 'carbon'), ('fee', 'carbon', 'monoxide'), ('carbon', 'monoxide', 'case')]","[('case', 'stem', 'carbon'), ('stem', 'carbon', 'monoxide'), ('carbon', 'monoxide', 'level'), ('monoxide', 'level', 'inside'), ('level', 'inside', 'basement'), ('inside', 'basement', 'garage'), ('basement', 'garage', 'west'), ('garage', 'west', 'precinct'), ('west', 'precinct', 'according'), ('precinct', 'according', 'lawsuit'), ('according', 'lawsuit', 'drive')]"
